	sequences per sample	iteration	C3.110101	8.031003	2.071703	C11.092001	2.40301	7.051803	7.042002	7.070101	4.020701	7.030803	4.010402	4.011602	4.120403	C14.112902	4.112003	10.120602	2.062501	C11.120501	10.061303	8.111401	3.80403	3.052601	2.021503	8.050603	8.011403	7.112902.06.MC044	3.111301.MC026	7.010201.MC242	3.011101.MC225	C11.112101.MC085	C3.092002.MC079	C3.112902.MC078	C14.110102.MC102	2.051801.MC214	7.021304.MC295	10.100501.MC108	10.110901.MC063	2.081802.MC222	2.110501.MC018	7.100101.MC257	4.052802.MC029	7.081001.MC002	4.041101.MC293	7.111402.MC259	2.022002.06.MC210	3.70501.MC223	8.030605.MC276	8.040303.MC045	4.062101.MC043	8.121401.MC285
alpha_rarefaction_5230_7.txt	5230	7	11.91769	8.30015	n/a	9.99681	9.1838	7.13102	9.07479	n/a	7.48697	5.93274	n/a	n/a	10.19199	7.74459	9.16908	n/a	n/a	n/a	7.13642	5.96157	7.17951	n/a	n/a	7.41396	n/a	10.84164	8.50249	6.10364	n/a	14.82264	n/a	n/a	9.31833	n/a	n/a	7.26564	7.09202	7.03143	8.82614	10.96499	11.95825	n/a	11.04219	8.3276	8.88137	5.37465	7.69957	n/a	10.86945	n/a
alpha_rarefaction_5230_8.txt	5230	8	11.27909	8.34231	n/a	9.98014	9.51888	6.99449	9.12024	n/a	7.61514	5.98795	n/a	n/a	10.20224	7.65612	7.91652	n/a	n/a	n/a	6.96917	6.01412	6.61831	n/a	n/a	7.40864	n/a	11.00518	8.50249	6.68668	n/a	14.74848	n/a	n/a	9.55917	n/a	n/a	7.06129	6.72922	7.42159	9.22807	10.93019	11.99112	n/a	11.04219	8.37314	8.02108	5.14993	7.69957	n/a	10.8557	n/a
alpha_rarefaction_5230_9.txt	5230	9	11.29246	8.17692	n/a	9.99681	9.48559	7.07215	8.92637	n/a	7.63112	5.98068	n/a	n/a	10.19306	7.83133	9.17627	n/a	n/a	n/a	7.13642	6.37916	7.21727	n/a	n/a	7.24411	n/a	11.05327	8.50249	6.31978	n/a	15.03591	n/a	n/a	9.05132	n/a	n/a	7.053	7.09104	7.15184	8.87207	10.49812	11.99112	n/a	11.04219	8.40287	8.59836	5.10558	7.00307	n/a	10.85596	n/a
alpha_rarefaction_5810_0.txt	5810	0	11.58134	n/a	n/a	n/a	9.55694	n/a	9.31869	n/a	7.90865	5.99826	n/a	n/a	10.38717	7.60438	8.94016	n/a	n/a	n/a	n/a	6.4025	7.10182	n/a	n/a	7.47875	n/a	11.05327	n/a	6.12106	n/a	15.02868	n/a	n/a	9.3828	n/a	n/a	7.17893	7.11797	7.69576	8.66382	10.62186	n/a	n/a	n/a	8.47511	8.42503	5.3472	7.45435	n/a	10.90725	n/a
alpha_rarefaction_5810_1.txt	5810	1	11.7043	n/a	n/a	n/a	9.52055	n/a	8.92658	n/a	7.37095	5.99826	n/a	n/a	10.46063	7.15591	9.03911	n/a	n/a	n/a	n/a	6.4025	7.26184	n/a	n/a	7.29384	n/a	11.05327	n/a	7.07054	n/a	14.87253	n/a	n/a	9.75712	n/a	n/a	7.52858	7.02252	7.67498	9.08594	10.98865	n/a	n/a	n/a	8.49903	8.86434	5.37465	7.69942	n/a	10.90725	n/a
alpha_rarefaction_5810_2.txt	5810	2	11.52468	n/a	n/a	n/a	9.57125	n/a	9.2799	n/a	7.86599	5.99826	n/a	n/a	10.2221	7.86972	9.37837	n/a	n/a	n/a	n/a	6.4025	6.49827	n/a	n/a	7.51276	n/a	11.05327	n/a	7.23017	n/a	14.9144	n/a	n/a	9.68795	n/a	n/a	7.12476	7.20998	7.51189	8.5777	10.96189	n/a	n/a	n/a	8.33763	8.28011	5.0161	7.57614	n/a	10.86977	n/a
alpha_rarefaction_5810_3.txt	5810	3	11.60744	n/a	n/a	n/a	9.56616	n/a	9.13878	n/a	7.85704	5.94232	n/a	n/a	10.3436	8.0028	8.47133	n/a	n/a	n/a	n/a	6.09561	7.26184	n/a	n/a	7.47877	n/a	11.05327	n/a	7.08298	n/a	15.05314	n/a	n/a	9.26598	n/a	n/a	7.30111	7.16497	7.31243	9.09465	10.97906	n/a	n/a	n/a	8.65098	8.80856	5.22373	7.63169	n/a	10.90693	n/a
alpha_rarefaction_5810_4.txt	5810	4	11.52566	n/a	n/a	n/a	9.53248	n/a	8.91543	n/a	7.63981	5.99826	n/a	n/a	10.43884	8.11295	8.73289	n/a	n/a	n/a	n/a	6.4025	7.25461	n/a	n/a	7.25971	n/a	11.05327	n/a	7.25898	n/a	14.87965	n/a	n/a	9.23544	n/a	n/a	7.32891	7.18399	7.32513	9.36163	10.96926	n/a	n/a	n/a	8.59237	8.86858	5.31994	7.67698	n/a	10.90696	n/a
alpha_rarefaction_5810_5.txt	5810	5	11.49925	n/a	n/a	n/a	9.54599	n/a	9.14604	n/a	7.8277	5.98795	n/a	n/a	10.28601	7.96353	9.25184	n/a	n/a	n/a	n/a	6.0474	7.09641	n/a	n/a	7.39725	n/a	11.05327	n/a	7.23872	n/a	15.12237	n/a	n/a	9.5513	n/a	n/a	7.25318	7.19777	7.36047	8.24727	10.66049	n/a	n/a	n/a	8.2179	8.86154	5.33034	7.62147	n/a	10.58537	n/a
alpha_rarefaction_5810_6.txt	5810	6	11.9141	n/a	n/a	n/a	9.56094	n/a	9.32672	n/a	7.79974	5.98795	n/a	n/a	10.34562	7.77129	9.14303	n/a	n/a	n/a	n/a	6.4025	7.18674	n/a	n/a	7.44811	n/a	11.05327	n/a	6.86237	n/a	15.09659	n/a	n/a	9.6028	n/a	n/a	6.92538	7.09001	7.33407	9.27948	10.94361	n/a	n/a	n/a	7.87485	8.47099	5.06022	7.33422	n/a	10.90725	n/a
alpha_rarefaction_5810_7.txt	5810	7	11.64878	n/a	n/a	n/a	9.36942	n/a	9.35186	n/a	7.9168	5.94427	n/a	n/a	10.15591	7.23773	8.85534	n/a	n/a	n/a	n/a	6.03725	7.2617	n/a	n/a	7.17599	n/a	11.05327	n/a	7.23324	n/a	14.98752	n/a	n/a	8.79462	n/a	n/a	7.55715	6.79127	7.30545	8.49372	10.98851	n/a	n/a	n/a	8.38594	8.29692	5.39155	7.69943	n/a	10.90725	n/a
alpha_rarefaction_5810_8.txt	5810	8	11.87761	n/a	n/a	n/a	9.57125	n/a	9.42279	n/a	7.78233	5.99826	n/a	n/a	10.4477	7.67332	9.13174	n/a	n/a	n/a	n/a	6.23407	7.26184	n/a	n/a	7.43322	n/a	11.05327	n/a	7.17912	n/a	14.93687	n/a	n/a	9.39108	n/a	n/a	6.98988	7.23645	7.13408	8.74765	10.93413	n/a	n/a	n/a	8.31547	8.41234	5.16683	7.57585	n/a	10.90725	n/a
alpha_rarefaction_5810_9.txt	5810	9	12.03241	n/a	n/a	n/a	9.57125	n/a	9.40091	n/a	7.77244	5.99826	n/a	n/a	10.24567	7.76235	9.30749	n/a	n/a	n/a	n/a	6.4025	7.12647	n/a	n/a	7.44462	n/a	11.05327	n/a	7.17719	n/a	15.06194	n/a	n/a	9.55784	n/a	n/a	7.15466	7.16778	7.16482	8.39109	10.91018	n/a	n/a	n/a	8.64053	8.59618	5.39155	7.56993	n/a	10.90709	n/a
